January 04, 1999	0.842695
January 05, 1999	0.850335
January 06, 1999	0.859952
January 07, 1999	0.856112
January 08, 1999	0.865177
January 11, 1999	0.866517
January 12, 1999	0.865007
January 13, 1999	0.855438
January 14, 1999	0.85567
January 15, 1999	0.863015
January 18, 1999	0.861571
January 19, 1999	0.861329
January 20, 1999	0.864096
January 21, 1999	0.863354
January 22, 1999	0.863924
January 25, 1999	0.864959
January 26, 1999	0.864382
January 27, 1999	0.871384
January 28, 1999	0.877544
January 29, 1999	0.878858
February 01, 1999	0.885271
February 02, 1999	0.882702
February 03, 1999	0.881373
February 04, 1999	0.884959
February 05, 1999	0.886191
February 08, 1999	0.88459
February 09, 1999	0.884788
February 10, 1999	0.882189
February 11, 1999	0.884111
February 12, 1999	0.88631
February 15, 1999	0.888932
February 16, 1999	0.894196
February 17, 1999	0.890815
February 18, 1999	0.891277
February 19, 1999	0.90307
February 22, 1999	0.90605
February 23, 1999	0.909297
February 24, 1999	0.910714
February 25, 1999	0.9034
February 26, 1999	0.909478
March 01, 1999	0.918547
March 02, 1999	0.91564
March 03, 1999	0.917999
March 04, 1999	0.924457
March 05, 1999	0.922701
March 08, 1999	0.91792
March 09, 1999	0.92018
March 10, 1999	0.912532
March 11, 1999	0.915552
March 12, 1999	0.913938
March 15, 1999	0.915164
March 16, 1999	0.915724
March 17, 1999	0.908114
March 18, 1999	0.909033
March 19, 1999	0.915585
March 22, 1999	0.916581
March 23, 1999	0.915484
March 24, 1999	0.914749
March 25, 1999	0.91979
March 26, 1999	0.93069
March 29, 1999	0.93357
March 30, 1999	0.932282
March 31, 1999	0.925798
April 01, 1999	0.927713
April 05, 1999	0.93368
April 06, 1999	0.92233
April 07, 1999	0.927581
April 08, 1999	0.922617
April 09, 1999	0.927035
April 12, 1999	0.922138
April 13, 1999	0.927567
April 14, 1999	0.927206
April 15, 1999	0.93358
April 16, 1999	0.936105
April 19, 1999	0.942813
April 20, 1999	0.940828
April 21, 1999	0.942735
April 22, 1999	0.943972
April 23, 1999	0.941098
April 26, 1999	0.943788
April 27, 1999	0.93856
April 28, 1999	0.941924
April 29, 1999	0.944301
April 30, 1999	0.946903
May 03, 1999	0.946533
May 04, 1999	0.944318
May 05, 1999	0.931821
May 06, 1999	0.927554
May 07, 1999	0.926736
May 10, 1999	0.926883
May 11, 1999	0.931897
May 12, 1999	0.938052
May 13, 1999	0.941919
May 14, 1999	0.939196
May 17, 1999	0.936675
May 18, 1999	0.936591
May 19, 1999	0.940218
May 20, 1999	0.940862
May 21, 1999	0.946113
May 25, 1999	0.943803
May 26, 1999	0.955457
May 27, 1999	0.958399
May 28, 1999	0.958852
May 31, 1999	0.957837
June 01, 1999	0.957854
June 02, 1999	0.964564
June 03, 1999	0.96677
June 04, 1999	0.96805
June 07, 1999	0.970769
June 08, 1999	0.95765
June 09, 1999	0.957318
June 10, 1999	0.954702
June 11, 1999	0.95085
June 14, 1999	0.960562
June 15, 1999	0.95922
June 16, 1999	0.97059
June 17, 1999	0.967549
June 18, 1999	0.964297
June 21, 1999	0.969298
June 22, 1999	0.968346
June 23, 1999	0.969214
June 24, 1999	0.964296
June 25, 1999	0.957111
June 28, 1999	0.963435
June 29, 1999	0.96723
June 30, 1999	0.971141
July 02, 1999	0.976005
July 05, 1999	0.978657
July 06, 1999	0.97581
July 07, 1999	0.978859
July 08, 1999	0.979802
July 09, 1999	0.982357
July 12, 1999	0.986913
July 13, 1999	0.982931
July 14, 1999	0.978752
July 15, 1999	0.978937
July 16, 1999	0.980716
July 19, 1999	0.979638
July 20, 1999	0.96038
July 21, 1999	0.94943
July 22, 1999	0.951265
July 23, 1999	0.952691
July 26, 1999	0.938606
July 27, 1999	0.941212
July 28, 1999	0.940038
July 29, 1999	0.932983
July 30, 1999	0.935044
August 03, 1999	0.935685
August 04, 1999	0.929084
August 05, 1999	0.926235
August 06, 1999	0.92779
August 09, 1999	0.933913
August 10, 1999	0.930246
August 11, 1999	0.937345
August 12, 1999	0.939622
August 13, 1999	0.946468
August 16, 1999	0.946681
August 17, 1999	0.950675
August 18, 1999	0.952061
August 19, 1999	0.940054
August 20, 1999	0.938979
August 23, 1999	0.947505
August 24, 1999	0.952571
August 25, 1999	0.955109
August 26, 1999	0.957477
August 27, 1999	0.955393
August 30, 1999	0.956944
August 31, 1999	0.944712
September 01, 1999	0.944259
September 02, 1999	0.9354
September 03, 1999	0.942204
September 07, 1999	0.944538
September 08, 1999	0.944578
September 09, 1999	0.948101
September 10, 1999	0.960797
September 13, 1999	0.961672
September 14, 1999	0.960806
September 15, 1999	0.962873
September 16, 1999	0.960096
September 17, 1999	0.961931
September 20, 1999	0.961084
September 21, 1999	0.955946
September 22, 1999	0.952556
September 23, 1999	0.960712
September 24, 1999	0.955879
September 27, 1999	0.959039
September 28, 1999	0.9516
September 29, 1999	0.941573
September 30, 1999	0.939378
October 01, 1999	0.932427
October 04, 1999	0.933743
October 05, 1999	0.935103
October 06, 1999	0.934974
October 07, 1999	0.932307
October 08, 1999	0.94046
October 12, 1999	0.931639
October 13, 1999	0.929104
October 14, 1999	0.926225
October 15, 1999	0.918154
October 18, 1999	0.920818
October 19, 1999	0.923469
October 20, 1999	0.928433
October 21, 1999	0.92486
October 22, 1999	0.937106
October 25, 1999	0.937651
October 26, 1999	0.945569
October 27, 1999	0.94902
October 28, 1999	0.95105
October 29, 1999	0.950365
November 01, 1999	0.952153
November 02, 1999	0.951149
November 03, 1999	0.954057
November 04, 1999	0.958046
November 05, 1999	0.961072
November 08, 1999	0.964461
November 09, 1999	0.96138
November 10, 1999	0.957223
November 12, 1999	0.969102
November 15, 1999	0.968778
November 16, 1999	0.968876
November 17, 1999	0.960895
November 18, 1999	0.969922
November 19, 1999	0.969634
November 22, 1999	0.967753
November 23, 1999	0.974255
November 24, 1999	0.982512
November 25, 1999	0.980598
November 26, 1999	0.985867
November 29, 1999	0.989602
November 30, 1999	0.991993
December 01, 1999	0.993061
December 02, 1999	0.99754
December 03, 1999	0.999079
December 06, 1999	0.975808
December 07, 1999	0.97818
December 08, 1999	0.97444
December 09, 1999	0.98378
December 10, 1999	0.984455
December 13, 1999	0.988503
December 14, 1999	0.993826
December 15, 1999	0.993639
December 16, 1999	0.983468
December 17, 1999	0.990555
December 20, 1999	0.993915
December 21, 1999	0.991014
December 22, 1999	0.992665
December 23, 1999	0.983446
December 24, 1999	0.986269
December 29, 1999	0.994803
December 30, 1999	0.997419
December 31, 1999	0.993769
January 04, 2000	0.969131
January 05, 2000	0.967376
January 06, 2000	0.968911
January 07, 2000	0.971353
January 10, 2000	0.975518
January 11, 2000	0.968016
January 12, 2000	0.972001
January 13, 2000	0.973438
January 14, 2000	0.987484
January 17, 2000	0.991349
January 18, 2000	0.98794
January 19, 2000	0.988603
January 20, 2000	0.987741
January 21, 2000	0.989863
January 24, 2000	0.997621
January 25, 2000	0.996038
January 26, 2000	0.998221
January 27, 2000	1.011044
January 28, 2000	1.025085
January 31, 2000	1.025495
February 01, 2000	1.027746
February 02, 2000	1.022684
February 03, 2000	1.011656
February 04, 2000	1.0247
February 07, 2000	1.022469
February 08, 2000	1.014104
February 09, 2000	1.008489
February 10, 2000	1.013497
February 11, 2000	1.015915
February 14, 2000	1.022086
February 15, 2000	1.017168
February 16, 2000	1.016468
February 17, 2000	1.01468
February 18, 2000	1.015869
February 21, 2000	1.013359
February 22, 2000	0.993702
February 23, 2000	0.998729
February 24, 2000	1.009284
February 25, 2000	1.01957
February 28, 2000	1.047016
February 29, 2000	1.036158
March 01, 2000	1.031047
March 02, 2000	1.023534
March 03, 2000	1.03574
March 06, 2000	1.042735
March 07, 2000	1.042005
March 08, 2000	1.043528
March 09, 2000	1.039825
March 10, 2000	1.039509
March 13, 2000	1.032088
March 14, 2000	1.039381
March 15, 2000	1.036158
March 16, 2000	1.033392
March 17, 2000	1.033909
March 20, 2000	1.027549
March 21, 2000	1.027949
March 22, 2000	1.040916
March 23, 2000	1.040349
March 24, 2000	1.0266
March 27, 2000	1.029869
March 28, 2000	1.034882
March 29, 2000	1.045165
March 30, 2000	1.048757
March 31, 2000	1.044842
April 03, 2000	1.047569
April 04, 2000	1.049423
April 05, 2000	1.036062
April 06, 2000	1.038218
April 07, 2000	1.048412
April 10, 2000	1.044082
April 11, 2000	1.043642
April 12, 2000	1.043642
April 13, 2000	1.045264
April 14, 2000	1.046358
April 17, 2000	1.041029
April 18, 2000	1.053047
April 19, 2000	1.055321
April 20, 2000	1.064729
April 21, 2000	1.06602
April 24, 2000	1.064382
April 25, 2000	1.074476
April 26, 2000	1.087765
April 27, 2000	1.085866
April 28, 2000	1.100528
May 01, 2000	1.095682
May 02, 2000	1.095692
May 03, 2000	1.111506
May 04, 2000	1.121902
May 05, 2000	1.121511
May 08, 2000	1.117134
May 09, 2000	1.112273
May 10, 2000	1.100781
May 11, 2000	1.10065
May 12, 2000	1.10065
May 15, 2000	1.092368
May 16, 2000	1.101046
May 17, 2000	1.112508
May 18, 2000	1.121273
May 19, 2000	1.118108
May 22, 2000	1.110432
May 23, 2000	1.096534
May 24, 2000	1.097869
May 25, 2000	1.108635
May 26, 2000	1.092688
May 29, 2000	1.067898
May 30, 2000	1.067151
May 31, 2000	1.071834
June 01, 2000	1.070671
June 02, 2000	1.069061
June 05, 2000	1.060114
June 06, 2000	1.056283
June 07, 2000	1.046354
June 08, 2000	1.043283
June 09, 2000	1.046478
June 12, 2000	1.049559
June 13, 2000	1.042866
June 14, 2000	1.039389
June 15, 2000	1.051304
June 16, 2000	1.044609
June 19, 2000	1.038621
June 20, 2000	1.045018
June 21, 2000	1.051846
June 22, 2000	1.063038
June 23, 2000	1.06443
June 26, 2000	1.070801
June 27, 2000	1.063158
June 28, 2000	1.059521
June 29, 2000	1.059004
June 30, 2000	1.04602
July 03, 2000	1.052399
July 04, 2000	1.055732
July 05, 2000	1.047444
July 06, 2000	1.051215
July 07, 2000	1.051425
July 10, 2000	1.051198
July 11, 2000	1.047904
July 12, 2000	1.052188
July 13, 2000	1.068233
July 14, 2000	1.068155
July 17, 2000	1.067784
July 18, 2000	1.07032
July 19, 2000	1.08346
July 20, 2000	1.08253
July 21, 2000	1.069611
July 24, 2000	1.071551
July 25, 2000	1.065999
July 26, 2000	1.062168
July 27, 2000	1.064303
July 28, 2000	1.078939
July 31, 2000	1.082107
August 01, 2000	1.080929
August 02, 2000	1.089325
August 03, 2000	1.097858
August 04, 2000	1.106171
August 07, 2000	1.100385
August 08, 2000	1.10503
August 09, 2000	1.111766
August 10, 2000	1.106941
August 11, 2000	1.096198
August 14, 2000	1.107725
August 15, 2000	1.096078
August 16, 2000	1.100495
August 17, 2000	1.092111
August 18, 2000	1.09077
August 21, 2000	1.105915
August 22, 2000	1.108954
August 23, 2000	1.11901
August 24, 2000	1.110581
August 25, 2000	1.112534
August 28, 2000	1.109325
August 29, 2000	1.110371
August 30, 2000	1.125338
August 31, 2000	1.118305
